asin,title,description,price,brand,categories,image_url
B000006OTB,,As the crafty kid hero designed by Jim Henson's Creature Shop you must save both your inventor dad and the entire planet from an evil overlord. Take on enemies from cunning pirates to Mayan gods and dragons. Hunt your way through 6 huge worlds -- from the Lost City of Atlantis to the Wild West -- with 18 action-packed levels.,13.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/41Sykih7j4L.jpg
B000006OWT,,An experiment went wrong ripped away the earth's atmosphere. Bathed in the searing radiation of the sun the planet has been condemned. You are among the forsaken few who invade the abondoned settlements.,157.87,,"[['Video Games', 'More Systems', 'Nintendo 64', 'Games']]",http://ecx.images-amazon.com/images/I/519w%2BKZfnlL._SX300_.jpg
B000006P0O,,,0.0,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/614w6Ox7LjL._SL500_SY300_.jpg
B000006P0M,,Used In Good Condition and Working Order,159.44,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/41KyhydyiUL.jpg
B000006P0N,,"Time Crisis, the shooter that redefined the genre, explodes onto the Play Station with a new mission--and a new controller. Fight the clock and shoot your enemies as you try to save hostages and minimize collateral damage. The action is fast-paced, and accuracy is all-important. The sleek black GunCon controller permits sharp shooting and creative dodging with a well-placed Duck button.",0.0,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/41DSM65S6XL.gif
B000006OVJ,,"In a world covered by endless water... People are forced to eke out a living on the small patches of land that remain above the sea. The people of this world rely on ancient technology driven by quantum refractors, a powerful energy source. These refractors lie in ancient ruins underground and in the sea and are sought out by explorers called Diggers. These brave explorers are the sole source of refractor energy which has become a cornerstone of the emerging civilizations. Originally, this was the Diggers' only purpose; to find refractors so that civilization would endure. However over the years, the story of an incredible treasure, the legendary Mother Lode, began to be whispered among the Diggers. The Mother Lode...a treasure so great that were it discovered, it would provide so much power that the world need never fear of running out of energy.In search of this Mother Lode, Diggers travel from one island to another in their flying machines ever hoping that they'll find what they seek just over the horizon. Who can say what truly motivates the Diggers? One day a well known digger, Barell Casket, found a baby in an archeological site. He named the baby Mega Man Voulnut, and raised him with his granddaughter Roll. Fourteen years have passed since the disappearance of Roll's parents while they were excavating a site. Mega Man and Roll have followed in the footsteps of Roll's parents in an effort to both discover the truth of their mysterious disappearance and to find the long lost family treasure...the Mother Lode.",79.95,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'PlayStation', 'Games'], ['Video Games', 'PC']]",http://ecx.images-amazon.com/images/I/61g5uHE21aL._SX300_.jpg
B000006P0J,,This is the one that's got the press salivating. The one that's got gamers hyperventilating. This is Tekken. Eight deadly fighters engaged in the ultimate battle for supremacy. Winner goes home filthy rich. Loser goes home in a pine box.,41.22,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/31BF1YDWX7L.jpg
B000006P0P,,"Why is that people cannot remember their dreams? It is because the energy from dreams is collected in the Moon Kingdom where it is given substance. This rule was broken when Klonoa, a cat-like creature with wings on his ears, dreams that an airship crashes violently into a hill and a mysterious shadow hangs over the wreckage.When the dream comes true, Klonoa and his friend Huepow go to investigate. Take control of Klonoa as he travels through twelve levels of action. As luck would have it, Klonoa encounters a number of enemies who want to stop him. Fortunately, Klonoa can grab enemies and use them as weapons to destroy other bad guys, or throw them to the ground and propel himself upward. He can also pump up larger enemies and make them explode. Help discover the reason for the dream inKlonoa: Door to Phantomile.",474.99,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/317AKC9FS9L.jpg
B000006OVI,,"What fighting game fan could pass up this perfect reproduction of the CapcomSuper Street Fightercoin-ops? PlaySuper Street Fighter II,Super Street Fighter II TurboandStreet Fighter Alpha 2in all their modes and all their arcade glory.",17.98,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/31M0HGFFW0L.jpg
B000006P0K,,They're all here Heihachi Paul Phoenix King. Plus deadly new challengers: Jun Kazama Bruce Irvin Lei Wu-Long. 25 of the greatest fighters on earth competing in the Tournament of the Iron Fist. Bigger. Badder. Better. More than a sequel...,125.07,,"[['Video Games', 'More Systems', 'PlayStation', 'Games'], ['Video Games', 'PC']]",http://ecx.images-amazon.com/images/I/51xCuyx%2BWVL._SX300_.jpg
B000006OVK,,All of your favorite characters from Marvel Comic's X-Men series duke it out with the toughest fighters ever put into a video game. Tons of super combos special moves and fast paced fighting action make this a sure fire winner.,17.98,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/31YWB4R7B7L.jpg
B000006OWS,,"Prepare to enter a world ""torn asunder"" by timeless, unresolved conflicts--a world of incomparable beauty, intrigue, and betrayal. Prepare to go toRiven. Journey through vast, awe-inspiring landscapes, where clouds sit nestled in a deep blue sky and the rolling sea waters shimmer from bright morning sunlight. But be forewarned: nothing is quite as it seems. Reclusive beings and mysterious creatures populate the land. Deep, dark secrets lay hidden at every turn. Your utmost powers of observation and reason are required to complete a most elusive task. You must letRivenbecome your world. Only then may the truth be discovered and a world be saved.Rivenstands as a story for all time, a story that evokes a sense of awe, wonder, and profound purpose. Prepare to go toRiven--a world unlike any you've ever known.",199.99,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/61JSJRQGC1L._SY300_.jpg
B000006RGP,,"When an evil warlord sells his soul to rule feudal Japan, a young ninja emerges to battle the army of trolls, goblins, and evil spirits he unleashes. To defeat the warlord, you must utilize your fists, feet, and magical powers to traverse ten deadly levels, filled with merciless enemies and treacherous physical hazards. Unlike another recent ninja title, Activision's excellent Tenchu: Stealth Assassins, Eidos's Ninja: Shadow of Darkness makes no attempt at strategy; rather, it is an arcade-style beat-em-up that harks back to such relics as Double Dragon or Streets of Rage. Although the graphics are three-dimensional, the play mechanics remain roughly the same (walk right, kick the snot out of a couple of guys, walk right...). Core gamely attempts to mix things up by throwing in some wicked physical hazards, cool-looking ninja spells, and simple puzzle elements, but it's not enough to make Ninja more than a prospective rental. Although the game's dynamic camera does a good job of following the action, the control is stiff, resulting in numerous accidental deaths. Worse, your physical attacks are limited to simple kicks and punches; you can't even throw anybody! And you can forget about smacking somebody upside the head with a fire hydrant or an engine block (never mind the fact they didn't have fire hydrants or engine blocks in feudal Japan) like you could in another recent Eidos title, Fighting Force. At best, you may come across a sword or smoke bomb. Despite its best efforts, Eidos is cementing its reputation as a one-franchise company. A few more stumbles like Ninja: Shadow of Darkness, and the house that Lara built could come tumbling down as quickly as it was erected.--Gary Mollohan--Copyright &copy;1998 GameSpot Inc. All rights reserved. Reproduction in whole or in part in any form or medium without express written permission of GameSpot is prohibited.--GameSpot Review",49.99,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/31CTVK3NYQL.jpg
B000006RGS,,"The first of the now-famousTomb Raidergames is a must-have for every gaming fan. You are Lara Croft, a tough, beautiful, sophisticated female Indiana Jones--think of a British Demi Moore in a fedora. Lara climbs walls, leaps chasms, and generally defies gravity using impressive gymnastics. All of her actions are intricately modeled to produce the lifelike athleticism that madeTomb Raider--and Lara Croft--famous.But Lara's got more than good looks and smooth moves to help her on her globetrotting quest for relics. Like guns. Lots of guns. Lara begins her adventures with her trademark pistols, wielded John Woo-style: one in each hand. She eventually works her way up to Uzis and even adds a handy shotgun to her arsenal, perfect for taking down a troublesome tyrannosaur found in some steamy Tibetan lost world.Here's the story: having made a name for herself as a finder of antiquities, Lara is hired by a mysterious woman to find an artifact believed to have come from Atlantis. Lara travels around the world, plumbing the depths of long- or best-forgotten locales. As she discovers clues to the artifact's whereabouts, she also uncovers the true motivation behind her employer's search. The intriguing plot is told through gorgeous computer animation movie cutscenes interspersed throughout the game's episodes.As you venture to and through various ancient tombs, a host of enemies and puzzles await you. In fact, it is the puzzles that will keep players interested even after the challenge of slaying enemies has passed. Also hidden throughout the game are a number of secret rooms and hidden treasures, unnecessary for completion of the game but adding a level of complexity and replay value.Being one of the few video game characters to grace mainstream magazine covers, Lara Croft is part of video game history. Ravenous fans have demanded three sequels, with the fourth installment,Tomb Raider: The Last Revelation, due in late 1999--and a live-action movie in the works. And it all started with this game, the originalTomb Raider.--Allen StewartPros:Great graphicsFun camera anglesComplex puzzles require time and thoughtEntertaining plot, well-directed movie scenesCons:Takes a while to learn all of Lara's moves",151.97,,"[['Video Games', 'More Systems', 'PlayStation', 'Games']]",http://ecx.images-amazon.com/images/I/51JbkD1uAeL._SX300_.jpg
